SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,,2026-01-01 00:00:00,2026-02-01 00:00:00,2026-03-01 00:00:00,2026-04-01 00:00:00,2026-05-01 00:00:00,2026-06-01 00:00:00,2026-07-01 00:00:00
RUR0885,RUR0885__S_Dhakranwali,6,2G/LTE,Gold,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.93746266427716,99.75591104497347,100,99.3667052469135,99.45583183990442,99.8706597222222,98.69128957586607
RUR0511,RUR0511__S_KotliKohala,6,2G/LTE,Diamond,Macro,CP Prime,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,98.23980734767014,99.57516947751319,99.22640382317799,99.53327546296286,99.93792936081243,99.74556327160492,99.83376269414575
RUR0787,RUR0787__S_Dharki,6,2G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,98.55414302070868,99.97364831349203,99.97311827956987,99.98553240740739,99.96938470728792,99.95180684156377,99.84627016129032
RUR0756,RUR0756__S_DehlaChattah,6,2G/LTE,Gold,Macro,OMO,C4-HFZ-06,Jazz Guest/UFONE Host,UFONE,Non DG Site,91.69130824372716,99.70482666446203,100,100,99.76114471326164,98.70531121399173,99.19703305455991
RUR0866,RUR0866__P_KhojeChakBajwatRD,9,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.295371200053,99.68446869488533,98.90641593654586,98.12879372427973,99.06444975441384,98.71688528806575,99.55524857294564
GUJ6583,GUJ6583_H_Ariana Wali Gali Urdu Bazar Gujranwala,2,2G/3G/LTE,Bronze,Macro,CP Prime,C4-GUJ-01,JAZZ,DEODAR,Non DG Site,99.99729316009558,99.98222552910049,100,100,100,99.99363425925922,99.9998133213859
SKT6059,SKT6059__S_AjmalGardenNursery,9,2G/LTE,Diamond,Macro,B2S,C4-SKT-03,E.Co,E.CO,Non DG Site,92.53858024691326,98.76729221781275,96.74720811761564,95.90933641975289,96.32691158900825,99.22110768175577,96.279287800345
RUR9503,RUR9503__S_Village Khana Bhattian_1M3552,9,2G/3G/LTE,Gold,Macro,CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,86.96195075003291,99.98194995590828,98.66037352316464,99.44373713991766,98.94920682331075,98.52106910150886,97.17795864861266
SKT3223,SKT3223__P_Rangpura_2,20,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,DG site,95.42283639486251,98.64260912698403,99.3004125597371,99.64578510802464,99.60580943847069,98.93302469135784,98.03526359020289
RUR5847,RUR5847_H_University Kharian Link Rd Gujrat,6,2G/LTE,Gold,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,99.28228295499797,99.89176862874771,100,100,99.56404320987652,100,99.89039891145622
HFZ3804,HFZ3804__S_Gulshan_Usman,12,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.20072929111899,99.62499655533496,99.07721649741136,98.21870177469124,96.55777080844278,94.05234053497915,98.86561628833125
RUR6131,RUR6131__S_DingayWarid_MR1R3579,9,2G/LTE,Diamond,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,97.01782988185299,98.66144914755996,100,98.19894547325089,99.36944112571345,98.41186556927286,98.69447348333988
SMB3356,SMB3356__P_SKTRailwaySambrial,16,2G/3G/LTE,Elite,Macro,CP Prime,C4-WZD-07,JAZZ,DEODAR,Non DG Site,99.59515242308838,99.76558624751972,99.98007205794504,98.7227165316356,98.31592555256859,99.50737847222213,99.05152096400826
RUR3076,RUR3076__S_Ottawa,6,2G/LTE,Gold,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,99.8028673835125,99.83899636243383,100,99.3663194444444,95.75449273197917,98.78395061728389,99.43187475109511
GUJ8150,GUJ8150__T_GeneralBusStand,4,2G/3G/LTE,Bronze,Micro,CP Prime,C4-GUJ-02,JAZZ,JAZZ,Non DG Site,97.61079375746696,99.64523396164007,96.09524342891255,90.52334104938225,95.19344571385878,96.22506751543182,85.65360849761021
GUJ6267,GUJ6267__S_MasterCityHousingScheme,9,2G/3G/LTE,Elite,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,100,99.91549088771308,99.97598068498604,100,99.50826778839767,99.99241255144031,99.20344235364387
SKT8135,LTE_SKT8135__Q_ChowkLorryAdda,4,2G/3G/LTE,Bronze,Micro,CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,59.47370631720429,99.99974165013225,100,99.99715470679008,99.69104689366785,98.7921971450617,99.99635976702506
RUR8072,RUR8072__S_KharotaSyedan,12,2G/3G/LTE,Diamond,Macro,CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,99.20204226403804,99.74702380952375,99.80170064217438,99.42706725823037,98.50579325965742,99.55182613168714,99.50814852150533
RUR0764,RUR0764__S_SandraKhurd,6,2G/3G/LTE,Platinum,Macro,OMO,C4-SKT-03,Jazz Guest/UFONE Host,UFONE,Non DG Site,71.17103494623612,97.66672178130504,99.06523795300662,99.0516975308641,97.43043110314596,97.99392361111101,94.55181576065291
TKW9893,TKW9893__S_Ballay_Wali,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,92.61914243993064,99.34392912257476,99.13656992566035,98.9526105967077,99.4852026085224,99.16668810013711,99.71726486791444
RUR9470,RUR9470__S_Village_Kamonwala_MDSK4289,18,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/UFONE+TELENOR Guest,DEODAR,DG site,99.51100574140439,99.69944150499701,99.82118262976236,99.37959747942381,98.44884591132345,98.75769461591211,99.2146119573874
RUR1173,RUR1173__S_Offload_RUR9991C,12,2G/3G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.48380251891668,99.98715139991178,98.84326152429293,97.07725694444426,98.4485607078852,99.30733989197516,99.10291591995215
RUR3562,RUR3562__S_GujranwalaNarowalRd,6,2G/LTE,Diamond,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,96.23270111509348,99.87919560185183,100,98.28436856995877,97.64377364595747,94.482060185185,95.58610862206277
RUR0794,RUR0794__S_Rasool,7,2G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,97.96101617170116,99.30836049697619,99.99954663765142,99.55770502645497,98.75533367468843,99.75063381834207,99.06900708311987
HWY1510,HWY1510__S_Aswan BhattianWarid_25342,12,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.78839745743716,96.84632316468235,99.46653085797483,95.89344618055529,97.89081167861387,97.82256703317896,98.18962580271793
SKT5255,LTE_SKT5255__S_KotlaAmbanwalaVillage_CMPak42756,6,2G/LTE,Bronze,Macro,CMPak,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,DG site,92.9801373954598,98.23061342592582,99.08284796893656,99.6898148148148,99.21361633811223,98.6946373456789,99.82053962564709
SKT3094,SKT3094__P_GohadPurChowkSialk,12,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.4555362654319,99.90485835537915,100,98.18668016975293,99.02102623456786,99.99998392489711,97.04109729689345
NVK3239,NVK3239__S_KaryalRoad,12,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,Jazz Host/CM-PAK Guest,DEODAR,DG site,97.76133450318565,98.93306671626951,97.18575766626806,95.83566422325065,96.2259962415368,96.12551440329179,94.78777752887245
MLL3801,MLL3801__H_Moza_Ghughiat_Miani,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR Guest,DEODAR,DG site,95.82377123987753,99.53414351851839,99.45755343156772,94.22725908779124,99.26776350723478,99.08215449245537,99.75860380990306
SKT4635,SKT4635__S_IslmiacollegeSKT,10,2G/3G/LTE,Platinum,Macro,CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,99.75776583034641,99.58480076058193,99.90707138590203,98.6266589506171,99.71083482676215,99.30951003086415,98.32911439665457
HWY9653,HWY9653__S_MozaKhattrani,9,2G/3G/LTE,Gold,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,95.93393236426348,99.3238582084065,98.56703421611543,97.31552211934107,98.25237704101919,98.95721879286667,99.27504397318432
HFQ8541,HFQ8541__S_1ChakThabhal,9,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR Guest,DEODAR,DG site,98.21375530996902,99.87213403880062,97.90156644099278,96.13050840192005,97.06294388025978,93.7637388545949,96.25564184255902
RUR6526,RUR6526__S_ShrineSyedSadiqAliShah,6,2G/LTE,Gold,Macro,B2S,C4-GUJ-01,ATL,ATL,Non DG Site,95.33179012345664,93.20632853835961,98.8790882616487,95.13081918724268,92.86212539824734,94.52269804526732,95.57966820987642
HWY3362,HWY3362__P_GUJMoreAimnabad,15,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.28931451612893,98.91271219135788,99.45646654719226,98.73242026748964,98.56474014336912,97.32115483539071,93.2038654918356
SKT8133,SKT8133__Q_GhalaMandi,4,2G/3G/LTE,Bronze,Micro,CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,97.58325866188726,99.8886512070105,99.87170512246102,95.0659722222219,99.2072692652328,98.92988040123433,98.36782220728759
GUJ3031,GUJ3031__H_MohwestTower,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,99.47190175726794,99.72668306327157,99.54875112007169,98.73990483539087,99.25482564217438,97.77674897119329,91.84307795698876
HFZ9401,HFZ9401__S_Mubarak ColonyWarid_HF1838,12,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.23106456590996,99.34694320436499,99.60305904022299,98.23932613168704,99.17754069593764,95.5509580761316,98.8056768966546
MBN9802,MBN9802__S_MohalahManzorabad_N,12,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR Guest,DEODAR,DG site,100,98.51583167989415,98.8749191059338,98.81012088477354,99.62654943249697,97.50974151234553,94.34945614297074
HFZ3846,HFZ3846__H_AddaShahJamalJalalP,12,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.98845081640756,99.7702236276454,99.15657046495413,98.13589891975286,96.55134595280745,93.92057291666639,96.44660369374722
RUR1091,RUR1091__S_KotNaka_Ufone_3849,3,2G/LTE,Bronze,Macro,OMO,C4-HFZ-06,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.87150288729534,99.93861607142829,98.47595579450395,99.60609567901227,97.4051672640382,99.24151234567897,98.94918608124253
GUJ4656,GUJ4656__P_BhukhariPlaza,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,99.81925361741668,99.39116696061136,99.68196186778171,98.41544495884749,94.98581242532808,93.27662037037,95.0028209212793
RUR0813,RUR0813__S_BhirriShahRehman,8,2G/LTE,Diamond,Macro,OMO,C4-HFZ-06,Jazz Guest/UFONE Host,UFONE,Non DG Site,98.32714960424124,98.97321428571422,98.30285804958181,93.6993634259258,96.80163530465937,98.1135464891974,96.53993522252077
KMK9898,KMK9898__P_Usman_Town,9,2G/3G/LTE,Diamond,Macro,CP Prime,C4-GUJ-01,Jazz Host/TELENOR Guest,DEODAR,Non DG Site,92.22336303597486,98.25973232657257,99.2854772335059,99.546960733882,98.70353776715778,96.80433384773637,67.6517904553295
SKT8756,SKT8756__S_BabaUmarShaheedGraveyard_CMPak43342,6,2G/LTE,Bronze,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,99.46180555555551,96.79005456349195,98.51049133811225,93.9510352366253,88.29805107526869,96.20756172839496,72.38780615292704
RUR5980,RUR5980__S_Taurianwala Warid_475350,8,2G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.0428614097968,98.21759259259252,98.73980268070487,99.74452642746913,99.87301187275978,99.99978298611103,96.7135696684587
GUJ9440,GUJ9440__S_Chah Talianwala Warid_MDGJ1832,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,99.92218501984121,100,94.36975951646072,99.70305655117481,99.30505722736616,99.7364875796494
RUR0741,RUR0741__S_ChakBhatii,12,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,95.37309276682579,99.9025159832451,99.98315225507764,99.86853780864195,99.84278549382714,99.55910815329206,99.42030067702105
GUJ4143,GUJ4143__S_Khokharki,7,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,99.34137118108877,99.98665438397578,99.96405103259941,99.29271384479716,99.882499146612,99.71833664021158,98.47144883939231
RUR6322,RUR6322__S_Sohawra_RL_RUR5697,6,2G/LTE,Diamond,Macro,B2S,C4-NRW-05,E.Co,E.CO,Non DG Site,92.2401931501392,98.59279927248664,96.54645808442847,97.74570473251016,96.4096226602946,95.3461548353907,98.2551896654718
MBN8840,MBN8840__S_MunshiMohallah,12,2G/3G/LTE,Elite,Macro,CP Prime,C4-MBD-08,Jazz Host/UFONE Guest,DEODAR,Non DG Site,99.78259719733171,99.62303309634035,100,100,100,99.982349537037,99.75148409498206
RUR8725,RUR8725__S_Jura,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,99.90535394265233,99.73379629629629,100,99.84198173868309,99.79017323775385,99.4722222222222,98.03458532457184
RUR6222,RUR6222__S_Mandi_bahudin_chak2_MDMB4326,6,2G/3G/LTE,Gold,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.31921420748661,99.65629133597847,99.78867980884078,98.22990612139873,98.89974736160855,98.33629115226287,98.0200555057743
RUR9398,RUR9398__S_Peelu villageWarid_315321,6,2G/3G/LTE,Bronze,Macro,OMO,C4-HFZ-06,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,80.72076612903186,95.10647459215134,94.64580844285109,87.73228523662513,93.96788505575427,89.0266525205756,88.46618628036593
MBN6918,MBN6918__H_CivilCourtMndiBhudin,12,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,97.78569606232564,98.45751350308635,99.26356842393456,99.92026748971179,99.46028101354035,98.23808834876537,99.6198912285941
RUR0748,RUR0748__S_CivilCourts,6,2G/LTE,Gold,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR Guest,DEODAR,DG site,99.80221400836317,99.76314484126983,100,99.37885802469133,99.8836058841099,99.58844521604937,99.41186902628431
RUR6099,RUR6099__S_SaidPur(NikkaSidhra)Warid_MDSK4000,6,2G/LTE,Diamond,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,98.06280490840294,96.32874503968239,100,98.58738425925922,98.99678912783747,99.69569830246913,99.76117582636394
RUR0742,RUR0742__S_ShahJamal,6,2G/3G/LTE,Gold,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,98.8847508462762,99.97471615961196,99.95417040023894,98.2798675411522,99.19090377339704,99.24244470164604,98.27844982078838
QDS9514,QDS9514__S_Mian Sahab_Riaz Hospital_QD1535,18,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.92235621598269,98.19249246766564,96.48958125912621,95.81642232510247,94.98816665007261,95.77312671467733,94.41788422607151
KTN9623,KTN9623__S_KotNainaShkrGrh_PT,16,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,Jazz Host/UFONE Guest,DEODAR,DG site,96.52825614172619,99.6361142113094,99.12355557422329,96.22196903935155,98.19584453405002,92.30104648919733,96.05292572057918
RUR8109,RUR8109__P_Machonica_PindWarid_315347,6,2G/LTE,Bronze,Macro,Standby,C4-HFZ-06,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.87088062524887,99.73775766093468,100,99.13937114197525,99.67611260454,99.4281442901234,99.48374029271201
RUR6175,RUR6175__S_Mohalla_ShamsAbad_MandiBahaodin_MR335410,6,2G/3G/LTE,Gold,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.70249651533251,99.77816358024687,99.91114097968935,99.83777006172838,100,100,99.52085822381513
MBN4532,MBN4532__S_Rasoolroad,9,2G/3G/LTE,Diamond,Macro,CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,98.75626410460634,99.3202298280423,99.46282191689895,99.97037894375853,99.52637561396519,98.58213305898487,99.25803547723346
RUR0717,RUR0717__S_MandrianWala,9,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR+CM-PAK Guest,DEODAR,DG site,98.91722255409522,99.2384534832451,99.9106016859153,98.76378172153633,99.22024342891275,99.29068072702324,99.49588477366254
RUR9487,RUR9487__S_Amrao Kalaan_1M3550,6,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.69104689366785,99.98263888888884,99.43265257865386,98.14631558641962,99.32711693548384,98.75308641975303,99.28194071087214
RUR4449,RUR4449__H_PNDPakhiMasjidpnd,6,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.910979191557,99.90017361111107,99.83833632019113,99.83632330246913,97.96828330346472,99.9493634259259,98.31030963759446
RUR4006,RUR4006__S_Offload RUR4998B,18,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,97.597000282092,99.79061030276304,98.80527761184115,98.14356138545936,98.34832984866574,92.4824138374483,97.20421810699573
RUR8815,RUR8815__S_GarmolaVirkan,6,2G/LTE,Gold,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,97.33146032457181,99.97695519179892,99.45769862604536,99.89940200617283,100,99.98746141975307,99.84412335722818
KLR9492,KLR9492__S_Rahgo_Sayyadan_1M3551,8,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,97.20532780764621,97.46928220072745,98.34530409946227,98.29231770833323,99.80979782706089,99.59514853395056,99.69566718936674
RUR5871,RUR5871_H_USF_USLK004_Vinike Hafizabad,6,2G/LTE,Bronze,Macro,Solar+DG,C4-HFZ-06,JAZZ,DEODAR,DG site,96.94911140979683,99.95287698412696,99.59080047789722,99.53443287037034,98.87955495818397,98.13541666666664,99.47113948626041
MBN6231,MBN6231__S_BastiPeer_Geelani_MDMB3284,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,99.81334509112283,100,100,100,98.852366255144,99.70840800477896
KAH9974,KAH9974__S_Chak_Ghazi_D,8,2G/LTE,Bronze,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,99.39306115591387,99.67473751653435,99.81500149342891,98.72207754629612,98.50281418010742,99.38524787808633,99.75895123954598
MBN6232,MBN6232__S_Ghori_abad_MDMB4303,9,2G/3G/LTE,Diamond,Macro,CP Prime,C4-MBD-08,Jazz Host/UFONE Guest,DEODAR,Non DG Site,99.669081043409,99.98266185332157,99.76706657374217,99.8043338477366,100,100,99.48601154918354
RUR8863,RUR8863__S_Kalianwala,9,2G/3G/LTE,Diamond,Macro,Standby,C4-HFZ-06,Jazz Host/CM-PAK Guest,DEODAR,DG site,98.86437176423732,99.87289186507931,99.20510171910257,96.90153463648818,96.87062342360265,98.76000943072691,99.60229158369813
SKT0020,SKT0020__H_QilaSialkot,12,2G/3G/LTE,Hub,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,88.16050004978064,99.2117917768958,95.5065368628034,89.6855870627568,98.03310745221016,97.49512924382704,96.0849449920348
HRW9981,HRW9981__S_Dinga,9,2G/LTE,Diamond,Macro,CP Prime,C4-HFZ-06,JAZZ,DEODAR,DG site,99.89913132218238,99.52470513668422,100,100,99.82950019912383,98.70974794238678,98.7875224014336
SKT3020,SKT3020__S_SehroshPublicSchool,18,2G/3G/LTE,Elite,Macro,CP Prime,C4-SKT-03,Jazz Host/UFONE Guest,DEODAR,Non DG Site,98.31522550776576,99.82735339506173,99.73465709212795,92.08296896433447,99.23298942984198,98.65007716049377,99.43306742001849
RUR5687,RUR5687__S_Gurala_CMPak7512,6,2G/LTE,Gold,Macro,OMO,C4-NRW-05,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,97.47106481481468,99.99286954365074,92.09167164476276,91.19785236625472,85.51877986857802,99.91441615226337,100
HWY6911,HWY6911__S_BhalolPurPindi,9,2G/3G/LTE,Bronze,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.35133330014592,99.42892048794813,97.21442320456626,90.74770661865537,91.90308476038716,90.98371056241386,93.35148264303686
RUR5141,RUR5141__S_Tharo Mandi stop Warid_MR1B2726,16,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.41542525388273,99.89402488425925,99.0629083594683,97.456669560185,98.23470868802256,97.07232590663547,97.58448374029258
RUR1033,RUR1033__S_Pindisayania,18,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.11117126310882,99.98660025352731,99.89665264502852,100,99.72301042081506,98.5959040637859,99.60954093654583
RUR5425,RUR5425__S_SaidaShareef_CMPak5920,6,2G/LTE,Bronze,Macro,OMO,C4-MBD-08,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,98.68130227001194,99.89138971560843,99.65641801075267,100,99.35539874551972,99.84645061728394,99.78360837315806
MBN6538,MBN6538__S_GraveyardGurrahMohalla,6,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,97.79075194145749,96.07631999559068,98.42601926523287,99.09866898148148,97.6280615292711,95.20942644032904,98.7136910095578
RUR9392,RUR9392__S_Shori ChattaWarid_1P3564,6,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.00590526682589,99.44895695546731,98.8067191855833,98.95794753086413,99.42138963560328,99.0210262345678,97.6911589008361
SKT8139,SKT8139__T_SoniAquare,4,2G/3G/LTE,Bronze,Micro,CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,99.97297827060929,99.98444733796293,100,99.9717399691358,100,99.66999421296292,99.63093637992826
RTR1365,RTR1365__P_Rasoolpur_Tarrar_VillageWarid_315348,9,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.64220347139243,99.97519841269839,99.7513648280897,99.49974279835386,99.51573493296158,98.34289266117952,99.83024691358023
SKT3425,SKT3425__S_CanttPlazaSlkttCantt,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,98.11929074571871,99.98275945216047,100,99.99977494855966,100,98.13224987139907,99.9978376393866
SMB5779,SMB5779__S_MohallaSherabad,12,2G/3G/LTE,Diamond,Macro,B2S,C4-WZD-07,Enfrashare,Enfrashare,Non DG Site,97.3985401732376,99.48390308090822,99.86762930605333,93.81716177983512,95.52472247112688,98.48918145576123,92.02451401334098
RUR1066,RUR1066__S_Shaheedanwali,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK+TELENOR Guest,DEODAR,DG site,99.95021903624051,99.64903457524983,100,100,100,99.37347822359392,98.72150039824763
PMD9666,PMD9666__S_RomalJuttanSKT,9,2G/3G/LTE,Gold,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,97.62378866321512,99.65456900352726,99.987720695606,98.45869770233189,99.45848682463823,99.11653377914946,99.8482302867383
GUJ0387,GUJ0387__P_ModelTown,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.98191291650065,99.77823247354493,99.84918442187707,98.67106052812052,98.57983207221544,99.09897976680352,96.79904254612991
SKT6056,SKT6056__S_MalkayKalanRd,9,2G/LTE,Platinum,Macro,B2S,C4-SKT-03,E.Co,E.CO,Non DG Site,98.15603013407662,98.66737397119336,98.44177286605598,95.99511316872403,98.4266726403822,99.16640946502048,94.90873489977406
GUJ8921,GUJ8921__S_princeCinema,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,98.38319726536533,99.62969852292754,99.15262428647279,99.12159207818925,99.88100275454663,98.90672153635111,96.12527794371408
HWY8852,HWY8852__S_Bagh9PindiBhatian,9,2G/3G/LTE,Gold,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,91.18858273596133,97.93037643298031,98.69320821717756,98.78193587105618,99.37921063985121,99.49114797668032,99.22966032789051
QMS9704,QMS9704__S_KotNanakQilaMolSingh,9,2G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.83319643568288,99.8135058421516,99.82551772202306,98.92586162551423,99.35191407805648,99.9740440672153,97.94425361741649
RUR6930,RUR6930__S_SabzPriMor,12,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,Jazz Host/TELENOR Guest,DEODAR,DG site,97.65099188570265,99.98610077711639,97.54693411489433,98.2364647633743,99.59784759557935,97.73294431584347,99.35692328753478
GUJ0662,GUJ0662__Q_GIFTUniversity,4,2G/3G/LTE,Platinum,Micro,CP Prime,C4-GUJ-02,JAZZ,JAZZ,Non DG Site,99.97176485961764,99.96295262896824,100,100,100,100,99.99957997311826
GUJ0278,GUJ0278__P_RahwaliAC,16,2G/3G/LTE,Hub,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.86064441457584,99.85412274718907,99.64533396804059,99.78953269675915,99.86029439217435,99.0451509452159,97.29124663978477
